# SYNTHETIC DEMO DATA - randomly generated, NOT from the real Kaggle dataset.
# Generated by scripts/generate_synthetic_data.py (fixed seed=42). See that file's
# header for details and calibration notes.
SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,OCCUPATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DEBT_SUM_SUM,HAS_BUREAU_HISTORY,PREV_APP_COUNT,PREV_APP_APPROVAL_RATE,PREV_APP_REFUSED_COUNT,HAS_PREV_APPLICATION,INSTALL_LATE_COUNT
900170,0,Cash loans,F,1,257100.0,1154800.0,38383.0,Secondary / secondary special,Civil marriage,Laborers,-18396,-6057,0,0,0.0,False,2,0.381,1,True,0
900171,0,Cash loans,M,1,148000.0,331500.0,18675.4,Secondary / secondary special,Separated,,-16750,-3877,5,0,179000.0,True,0,0.0,0,False,0
900172,0,Revolving loans,F,0,155000.0,419800.0,13168.6,Secondary / secondary special,Married,Managers,-22418,-4451,2,0,24200.0,True,1,0.859,0,True,1
900173,0,Cash loans,F,1,109300.0,433000.0,19865.0,Secondary / secondary special,Separated,Managers,-12721,-498,3,0,264600.0,True,0,0.0,0,False,1
900174,0,Cash loans,M,1,225000.0,719000.0,50974.1,Secondary / secondary special,Single / not married,,-17387,-122,0,0,0.0,False,2,0.931,1,True,1
900175,1,Revolving loans,F,2,117300.0,702700.0,38354.0,Secondary / secondary special,Married,Core staff,-24319,-365,3,1,75700.0,True,1,0.781,0,True,1
900176,0,Cash loans,F,0,188300.0,703100.0,22901.0,Secondary / secondary special,Married,Accountants,-13491,-423,3,3,129000.0,True,3,0.638,0,True,1
900177,0,Cash loans,M,0,173500.0,949100.0,31064.3,Secondary / secondary special,Married,Core staff,-15363,-2832,6,1,13700.0,True,4,0.841,1,True,0
900178,0,Cash loans,F,1,143800.0,348100.0,12468.8,Higher education,Married,Core staff,-23237,-5010,0,0,0.0,False,0,0.0,0,False,1
900179,0,Revolving loans,F,1,178300.0,713700.0,36233.2,Higher education,Single / not married,Managers,-13490,-1131,0,0,0.0,False,3,0.888,0,True,0
900180,0,Cash loans,F,0,154900.0,456700.0,15717.0,Secondary / secondary special,Widow,Laborers,-14334,-1274,6,4,92000.0,True,2,0.73,0,True,0
900181,0,Cash loans,F,1,265200.0,1513000.0,134294.6,Secondary / secondary special,Married,,-12993,-88,0,0,0.0,False,4,0.777,1,True,0
900182,0,Cash loans,M,0,196400.0,781700.0,27790.7,Higher education,Widow,Laborers,-21847,-3405,0,0,0.0,False,5,0.903,1,True,1
900183,0,Revolving loans,F,0,235500.0,1046300.0,31290.3,Secondary / secondary special,Married,,-23965,-4952,4,1,295000.0,True,2,0.394,0,True,0
900184,1,Cash loans,M,2,95600.0,176100.0,12448.5,Secondary / secondary special,Widow,Managers,-18721,-3394,4,0,253200.0,True,2,0.886,0,True,1
900185,0,Cash loans,F,0,92600.0,342100.0,9917.5,Secondary / secondary special,Married,Managers,-18590,-1906,4,1,178100.0,True,0,0.0,0,False,0
900186,0,Cash loans,F,0,144500.0,593600.0,15978.4,Secondary / secondary special,Single / not married,,-14497,-611,2,1,71400.0,True,3,0.557,1,True,1
900187,0,Cash loans,M,0,203600.0,571500.0,14740.5,Secondary / secondary special,Married,Cleaning staff,-7883,-1313,3,0,112300.0,True,5,0.657,0,True,0
900188,0,Cash loans,F,0,182600.0,878500.0,80587.8,Secondary / secondary special,Widow,Security staff,-10712,-673,5,2,932800.0,True,3,0.912,0,True,1
900189,0,Cash loans,F,0,96200.0,346300.0,9392.8,Secondary / secondary special,Married,,-10248,-582,4,1,70500.0,True,3,0.863,1,True,0
900190,0,Cash loans,M,1,206800.0,832600.0,69946.7,Secondary / secondary special,Married,Laborers,-9695,-1194,4,2,673500.0,True,1,0.711,0,True,1
900191,0,Cash loans,M,1,102300.0,319600.0,14946.6,Secondary / secondary special,Civil marriage,,-19123,-1609,0,0,0.0,False,2,0.79,0,True,1
900192,0,Cash loans,F,0,196100.0,891100.0,33688.2,Secondary / secondary special,Married,Cleaning staff,-10053,-1170,4,1,221500.0,True,6,0.655,0,True,0
900193,0,Cash loans,M,0,161600.0,317400.0,19061.4,Secondary / secondary special,Married,Sales staff,-9165,-833,7,3,23900.0,True,4,0.961,0,True,1
900194,0,Cash loans,M,0,125100.0,472600.0,23238.1,Secondary / secondary special,Married,Managers,-14367,-3265,2,1,239400.0,True,2,0.976,0,True,2
900195,0,Cash loans,F,1,107100.0,592300.0,15904.0,Secondary / secondary special,Civil marriage,Low-skill Laborers,-12027,-969,4,2,139700.0,True,4,0.566,1,True,1
900196,0,Cash loans,F,1,149600.0,382700.0,25091.2,Secondary / secondary special,Separated,Core staff,-10220,-3650,2,1,25400.0,True,1,0.678,0,True,0
900197,0,Cash loans,F,1,145900.0,789000.0,30156.1,Incomplete higher,Married,Accountants,-10225,-625,2,1,157000.0,True,4,0.93,1,True,0
900198,0,Cash loans,F,0,83000.0,455100.0,13074.0,Secondary / secondary special,Single / not married,,-12153,-2484,0,0,0.0,False,7,0.881,0,True,0
900199,0,Cash loans,F,1,189200.0,480000.0,27853.4,Secondary / secondary special,Married,,-17070,0,5,3,200700.0,True,3,0.81,0,True,0
900200,0,Cash loans,F,0,249600.0,465100.0,12222.7,Secondary / secondary special,Single / not married,Laborers,-20946,-2537,7,4,58600.0,True,6,0.915,1,True,1
900201,1,Cash loans,M,1,215300.0,1063600.0,26992.7,Secondary / secondary special,Married,Medicine staff,-22605,-1894,4,3,49100.0,True,7,0.627,1,True,0
900202,0,Cash loans,F,0,163900.0,952900.0,52990.3,Higher education,Married,,-20829,-2205,0,0,0.0,False,1,0.86,1,True,0
900203,0,Cash loans,F,1,111800.0,296400.0,12253.0,Secondary / secondary special,Married,Laborers,-18671,-5,4,1,97100.0,True,2,0.693,1,True,0
900204,0,Revolving loans,F,2,149300.0,837400.0,81012.5,Secondary / secondary special,Married,High skill tech staff,-23566,-728,3,2,103500.0,True,4,0.901,1,True,1
900205,0,Cash loans,F,2,131100.0,319500.0,8229.7,Secondary / secondary special,Single / not married,,-16770,-2728,4,2,39200.0,True,3,0.43,2,True,0
900206,0,Revolving loans,F,1,149000.0,464400.0,32892.1,Secondary / secondary special,Married,Core staff,-18761,-1399,4,3,140800.0,True,4,0.613,1,True,1
900207,0,Cash loans,F,0,223600.0,1226800.0,53726.5,Secondary / secondary special,Separated,,-14876,-2129,6,3,303600.0,True,1,0.643,1,True,0
900208,0,Cash loans,F,1,132600.0,380300.0,12601.0,Secondary / secondary special,Civil marriage,,-13400,-1344,5,1,202900.0,True,3,0.636,1,True,1
900209,0,Cash loans,F,0,55900.0,273900.0,9279.6,Higher education,Married,Laborers,-13476,-3533,4,1,100000.0,True,2,0.909,1,True,1
900210,0,Cash loans,F,0,208800.0,451300.0,15258.6,Secondary / secondary special,Separated,Drivers,-10263,-1418,4,2,24600.0,True,2,0.266,0,True,0
900211,0,Revolving loans,F,0,170800.0,547300.0,52056.6,Secondary / secondary special,Widow,,-21621,-703,3,1,58800.0,True,2,0.85,0,True,0
900212,0,Cash loans,F,3,150900.0,865200.0,27016.0,Secondary / secondary special,Single / not married,Laborers,-8635,-514,4,1,66200.0,True,3,0.817,1,True,0
900213,0,Cash loans,M,0,77800.0,195900.0,6050.0,Secondary / secondary special,Married,Managers,-19485,-10220,6,4,377500.0,True,2,0.911,0,True,1
900214,0,Cash loans,F,0,92300.0,429900.0,16308.2,Secondary / secondary special,Married,Laborers,-22810,-1402,2,2,362700.0,True,1,0.857,0,True,1
900215,0,Cash loans,F,0,97900.0,552000.0,17281.9,Secondary / secondary special,Civil marriage,Laborers,-16379,-2887,3,2,211300.0,True,2,0.869,0,True,0
900216,1,Revolving loans,F,0,104600.0,526400.0,52545.9,Incomplete higher,Single / not married,Sales staff,-8894,-2324,4,1,102400.0,True,2,0.838,0,True,1
900217,0,Cash loans,F,0,109600.0,631900.0,42164.8,Secondary / secondary special,Married,Medicine staff,-15170,-1881,3,2,629100.0,True,2,0.652,1,True,2
900218,0,Cash loans,F,1,77500.0,445400.0,36426.7,Secondary / secondary special,Married,Accountants,-13678,-997,3,2,299600.0,True,3,0.67,0,True,0
900219,0,Cash loans,F,2,410500.0,825700.0,42591.7,Secondary / secondary special,Married,,-24931,-6366,0,0,0.0,False,0,0.0,0,False,1
900220,0,Cash loans,M,0,296700.0,1248400.0,77501.1,Secondary / secondary special,Single / not married,Managers,-19775,-1712,4,2,854800.0,True,1,0.855,0,True,1
900221,0,Cash loans,F,0,160800.0,550100.0,35302.8,Secondary / secondary special,Civil marriage,Sales staff,-20303,-2717,5,2,125500.0,True,4,0.838,0,True,1
900222,0,Cash loans,F,1,137700.0,629600.0,27874.3,Higher education,Married,Laborers,-16702,-1432,7,2,422100.0,True,5,0.784,2,True,0
900223,0,Cash loans,M,0,348900.0,1689200.0,58839.1,Secondary / secondary special,Married,Sales staff,-20093,-3033,5,2,251700.0,True,5,0.429,0,True,0
900224,0,Cash loans,M,2,315300.0,820900.0,31210.0,Secondary / secondary special,Widow,Accountants,-20324,-1069,0,0,0.0,False,4,0.806,0,True,1
900225,0,Cash loans,F,0,96700.0,493100.0,14045.5,Higher education,Married,Drivers,-8827,-2257,6,3,89700.0,True,3,0.604,0,True,0
900226,0,Revolving loans,F,0,158500.0,529600.0,24277.9,Secondary / secondary special,Single / not married,Sales staff,-11565,-4554,0,0,0.0,False,3,0.567,1,True,0
900227,0,Cash loans,F,1,127800.0,569400.0,25611.0,Secondary / secondary special,Married,,-7892,-1322,8,5,64000.0,True,3,0.783,0,True,2
900228,0,Revolving loans,M,0,122400.0,419200.0,40614.7,Secondary / secondary special,Married,Core staff,-16596,-6364,4,2,175300.0,True,5,0.586,2,True,1
900229,0,Cash loans,F,0,128900.0,394100.0,12012.9,Secondary / secondary special,Married,Sales staff,-23009,-499,4,1,161700.0,True,5,0.668,0,True,0
900230,0,Cash loans,F,0,134100.0,619900.0,22086.1,Secondary / secondary special,Married,Laborers,-18344,-6464,3,2,71800.0,True,2,0.464,0,True,0
900231,0,Cash loans,F,0,155600.0,612800.0,44489.3,Higher education,Married,Cooking staff,-16428,-2701,2,1,113600.0,True,0,0.0,0,False,0
900232,0,Cash loans,F,1,156000.0,832800.0,52877.8,Higher education,Married,Low-skill Laborers,-23887,-20,8,3,169300.0,True,2,0.639,0,True,0
900233,0,Cash loans,M,0,287400.0,1447600.0,95648.6,Secondary / secondary special,Civil marriage,Cleaning staff,-10682,-1785,0,0,0.0,False,1,0.777,0,True,0
900234,0,Cash loans,F,2,93500.0,505600.0,22748.2,Higher education,Widow,Managers,-8972,-187,4,1,75300.0,True,2,0.625,1,True,0
900235,0,Cash loans,F,1,227000.0,1122700.0,100779.3,Secondary / secondary special,Civil marriage,Core staff,-23736,-249,0,0,0.0,False,3,0.617,0,True,1
900236,0,Cash loans,F,0,81800.0,460200.0,13795.0,Higher education,Married,Laborers,-23481,-164,6,3,37800.0,True,5,0.805,1,True,0
900237,0,Revolving loans,M,0,157600.0,347500.0,17780.0,Secondary / secondary special,Married,Cooking staff,-19630,-3385,8,5,39300.0,True,2,0.5,0,True,0
900238,0,Cash loans,F,0,235900.0,1033800.0,27523.3,Secondary / secondary special,Married,Laborers,-11974,-3632,8,3,520000.0,True,4,0.782,0,True,0
900239,0,Cash loans,M,1,186100.0,348200.0,19186.2,Secondary / secondary special,Single / not married,,-24655,-1178,2,0,806500.0,True,7,0.915,1,True,0
900240,0,Cash loans,F,0,119500.0,447900.0,21338.1,Secondary / secondary special,Married,,-21073,-1293,5,2,188000.0,True,6,0.813,0,True,1
900241,1,Cash loans,F,0,161400.0,867700.0,23059.1,Higher education,Civil marriage,High skill tech staff,-19471,-3346,4,3,104900.0,True,1,0.714,1,True,2
900242,0,Cash loans,F,1,319800.0,1523900.0,101229.7,Secondary / secondary special,Single / not married,Laborers,-11570,-519,3,0,89400.0,True,3,0.796,0,True,1
900243,0,Cash loans,F,0,104100.0,429200.0,12134.5,Higher education,Married,Drivers,-16654,-98,2,1,574400.0,True,2,0.684,0,True,0
900244,0,Cash loans,F,0,185800.0,858900.0,59057.0,Secondary / secondary special,Married,Core staff,-22076,-624,3,0,2100.0,True,2,0.674,0,True,2
900245,0,Cash loans,F,0,226800.0,517100.0,20797.6,Secondary / secondary special,Single / not married,,-22736,-4294,3,1,1829700.0,True,4,0.557,0,True,0
900246,0,Cash loans,F,0,115300.0,655900.0,18108.9,Secondary / secondary special,Civil marriage,Accountants,-17501,-1124,0,0,0.0,False,2,0.636,0,True,0
900247,0,Cash loans,F,0,333400.0,818900.0,55358.5,Secondary / secondary special,Married,High skill tech staff,-16824,-3617,2,0,9100.0,True,3,0.947,0,True,0
900248,1,Cash loans,M,0,394800.0,888800.0,79903.9,Secondary / secondary special,Single / not married,,-19888,-6930,5,2,2246800.0,True,3,0.517,0,True,1
900249,0,Cash loans,F,0,241900.0,515300.0,29991.8,Secondary / secondary special,Married,,-16919,-75,7,2,10700.0,True,2,0.595,0,True,0
900250,1,Cash loans,M,0,242200.0,1383700.0,77458.2,Higher education,Separated,Core staff,-14982,-2013,5,2,12500.0,True,2,0.694,0,True,0
900251,0,Cash loans,M,0,59000.0,210900.0,9494.5,Secondary / secondary special,Married,,-9161,-2591,3,2,56000.0,True,6,0.472,1,True,0
900252,0,Cash loans,M,0,72300.0,281900.0,8723.9,Secondary / secondary special,Single / not married,Laborers,-9873,-412,0,0,0.0,False,2,0.852,1,True,1
900253,0,Cash loans,F,0,134200.0,430200.0,37611.2,Secondary / secondary special,Married,Cooking staff,-20985,-2378,4,0,562400.0,True,3,0.706,1,True,0
900254,0,Cash loans,F,2,100800.0,163600.0,6024.4,Secondary / secondary special,Separated,,-8097,-820,1,1,102600.0,True,3,0.773,0,True,1
900255,0,Cash loans,M,0,191400.0,344500.0,10847.7,Higher education,Single / not married,Laborers,-8581,-2011,4,1,61800.0,True,3,0.925,0,True,1
900256,0,Revolving loans,F,0,33700.0,52900.0,1546.1,Secondary / secondary special,Married,,-23514,-565,7,4,106900.0,True,3,0.724,0,True,0
900257,0,Cash loans,F,0,190800.0,749000.0,19206.5,Secondary / secondary special,Married,Laborers,-19999,-5184,7,1,106200.0,True,1,0.674,1,True,0
900258,0,Cash loans,F,2,128200.0,303900.0,8742.6,Secondary / secondary special,Married,Laborers,-7738,-1168,1,1,730400.0,True,2,0.153,1,True,0
900259,0,Cash loans,F,0,106800.0,353500.0,26993.1,Secondary / secondary special,Civil marriage,,-13131,-277,4,2,478800.0,True,0,0.0,0,False,0
900260,0,Cash loans,F,0,363200.0,1297200.0,84932.6,Secondary / secondary special,Single / not married,Drivers,-21038,-4879,2,0,77200.0,True,1,0.729,0,True,0
900261,0,Cash loans,F,0,120000.0,467600.0,14789.4,Secondary / secondary special,Married,High skill tech staff,-14981,-1545,5,3,102700.0,True,0,0.0,0,False,0
900262,0,Cash loans,F,0,62400.0,344300.0,21055.2,Higher education,Married,Sales staff,-15878,-365,3,0,19400.0,True,2,0.877,0,True,0
900263,0,Cash loans,F,0,175900.0,298100.0,17122.0,Secondary / secondary special,Civil marriage,Medicine staff,-15703,-569,4,1,300600.0,True,4,0.55,1,True,1
900264,0,Cash loans,F,0,169500.0,631200.0,17792.7,Secondary / secondary special,Civil marriage,,-11206,-4636,3,0,141700.0,True,3,0.711,0,True,1
900265,0,Cash loans,M,1,128300.0,268600.0,11262.9,Secondary / secondary special,Married,Sales staff,-20303,-2264,0,0,0.0,False,3,0.78,0,True,2
900266,0,Cash loans,F,0,453600.0,2571600.0,117394.3,Secondary / secondary special,Single / not married,High skill tech staff,-9469,-230,2,0,300600.0,True,6,0.817,0,True,0
900267,0,Cash loans,F,2,155500.0,875200.0,36346.0,Higher education,Married,Core staff,-16552,-1769,4,3,830800.0,True,3,0.32,1,True,0
900268,0,Cash loans,F,2,232500.0,495200.0,27976.6,Higher education,Married,Low-skill Laborers,-10642,-3067,3,1,97700.0,True,3,0.723,1,True,0
900269,0,Cash loans,F,0,164500.0,333600.0,26421.9,Secondary / secondary special,Separated,Core staff,-8480,-1461,3,0,159200.0,True,3,0.698,1,True,0
900270,0,Cash loans,F,0,264300.0,527100.0,13406.8,Secondary / secondary special,Single / not married,Cleaning staff,-10174,-732,1,0,840200.0,True,3,0.343,0,True,0
900271,0,Cash loans,F,0,118700.0,230400.0,12282.5,Higher education,Married,,-22895,-5499,4,2,123900.0,True,0,0.0,0,False,0
900272,0,Cash loans,M,1,82300.0,182000.0,7176.2,Secondary / secondary special,Married,,-10751,-4181,2,2,135800.0,True,4,0.671,1,True,0
900273,0,Cash loans,M,0,205300.0,451800.0,38419.4,Secondary / secondary special,Married,Laborers,-12542,-1510,4,2,2735600.0,True,3,0.626,1,True,0
900274,0,Cash loans,F,0,162600.0,363500.0,25110.5,Secondary / secondary special,Married,High skill tech staff,-10084,-1737,7,1,142700.0,True,4,0.735,1,True,0
900275,0,Cash loans,M,1,208400.0,451900.0,34590.2,Secondary / secondary special,Widow,,-20551,-536,5,1,1011800.0,True,4,0.508,0,True,0
900276,0,Cash loans,F,0,102900.0,329300.0,28550.5,Secondary / secondary special,Married,,-15469,-3202,4,3,81100.0,True,4,0.717,0,True,0
900277,0,Cash loans,M,0,178000.0,470400.0,15929.9,Secondary / secondary special,Married,Low-skill Laborers,-24197,-2003,5,3,91000.0,True,6,0.445,1,True,0
900278,0,Cash loans,F,1,63100.0,213100.0,20280.6,Higher education,Civil marriage,Core staff,-19303,-301,3,0,16500.0,True,2,0.874,0,True,0
900279,0,Cash loans,F,0,110100.0,608000.0,25647.4,Secondary / secondary special,Married,Laborers,-16974,-1801,0,0,0.0,False,4,0.819,0,True,0
900280,0,Cash loans,F,0,98400.0,303500.0,10133.8,Secondary / secondary special,Married,,-19169,-879,4,2,330100.0,True,2,0.581,0,True,2
900281,0,Cash loans,F,0,179400.0,500400.0,23950.5,Secondary / secondary special,Married,Drivers,-8373,-740,7,1,165500.0,True,2,0.809,1,True,0
900282,0,Cash loans,M,0,109900.0,617000.0,42535.2,Secondary / secondary special,Married,Security staff,-24320,-1752,4,1,248400.0,True,2,0.719,0,True,0
900283,0,Cash loans,F,0,70500.0,207800.0,12442.0,Higher education,Married,Managers,-24421,-451,2,0,392800.0,True,4,0.799,2,True,1
900284,0,Cash loans,F,1,105400.0,216000.0,14785.9,Secondary / secondary special,Married,,-12502,-4513,4,4,29400.0,True,2,0.934,1,True,1
900285,0,Cash loans,F,0,188800.0,809100.0,42896.4,Secondary / secondary special,Widow,Sales staff,-18672,-576,8,3,162000.0,True,5,0.823,1,True,0
900286,0,Cash loans,M,0,149500.0,413800.0,20002.2,Higher education,Civil marriage,Laborers,-11202,-3245,5,1,930100.0,True,2,0.58,0,True,0
900287,0,Cash loans,F,0,96500.0,370500.0,16918.2,Secondary / secondary special,Married,Medicine staff,-17256,-206,2,1,109900.0,True,0,0.0,0,False,1
900288,0,Revolving loans,F,0,213000.0,1055600.0,63237.7,Secondary / secondary special,Married,Drivers,-21169,-3045,5,2,33000.0,True,4,0.905,1,True,0
900289,0,Cash loans,F,0,306200.0,1238600.0,72747.3,Secondary / secondary special,Single / not married,Drivers,-24130,-1205,2,1,493000.0,True,0,0.0,0,False,0
900290,0,Revolving loans,F,0,220500.0,1133200.0,38832.6,Secondary / secondary special,Married,Laborers,-13608,-472,3,2,176600.0,True,4,0.556,0,True,0
900291,0,Cash loans,F,0,44200.0,134900.0,12617.4,Secondary / secondary special,Married,,-19815,-7242,4,1,145600.0,True,2,0.825,0,True,1
900292,0,Revolving loans,M,1,157600.0,356000.0,15316.1,Secondary / secondary special,Married,Drivers,-20216,-1068,5,2,95900.0,True,1,0.325,0,True,0
900293,0,Cash loans,M,0,130400.0,427200.0,11279.0,Secondary / secondary special,Married,Core staff,-11539,-884,0,0,0.0,False,1,0.753,0,True,0
900294,1,Cash loans,M,1,50600.0,169700.0,5167.0,Secondary / secondary special,Separated,,-18685,-2715,5,1,81900.0,True,4,0.554,0,True,1
900295,0,Cash loans,F,1,73400.0,346600.0,17341.1,Higher education,Married,Drivers,-19147,-2154,5,3,736000.0,True,2,0.75,1,True,0
900296,0,Cash loans,F,0,208800.0,958600.0,36234.9,Secondary / secondary special,Married,,-21051,-1989,0,0,0.0,False,3,0.523,0,True,1
900297,0,Cash loans,M,1,153600.0,444200.0,11257.5,Secondary / secondary special,Separated,Managers,-25184,-4546,0,0,0.0,False,3,0.704,0,True,0
900298,0,Cash loans,F,1,145800.0,828400.0,26307.0,Secondary / secondary special,Separated,Managers,-8369,-1799,7,2,402000.0,True,4,0.693,1,True,0
900299,1,Cash loans,M,0,101100.0,277000.0,10004.0,Secondary / secondary special,Married,,-11209,-1148,5,2,40900.0,True,2,0.691,0,True,1
900300,0,Revolving loans,F,0,240500.0,1439200.0,53746.6,Secondary / secondary special,Single / not married,Drivers,-10206,-1779,8,4,253700.0,True,2,0.852,1,True,0
900301,0,Revolving loans,M,0,75700.0,124700.0,3386.0,Secondary / secondary special,Civil marriage,Laborers,-10370,-441,5,3,111700.0,True,1,0.616,0,True,0
900302,0,Cash loans,F,0,89800.0,407000.0,25688.5,Secondary / secondary special,Married,Sales staff,-15623,-2605,5,2,308900.0,True,3,0.584,2,True,1
900303,0,Revolving loans,M,1,119400.0,512300.0,18724.1,Secondary / secondary special,Single / not married,Cleaning staff,-23056,-1477,3,0,140400.0,True,0,0.0,0,False,1
900304,0,Cash loans,F,1,65300.0,269800.0,13157.8,Secondary / secondary special,Single / not married,Security staff,-15526,-1045,3,1,18900.0,True,3,0.477,0,True,2
900305,0,Revolving loans,M,0,90100.0,451100.0,18760.3,Secondary / secondary special,Married,Laborers,-19376,-3008,0,0,0.0,False,4,0.334,1,True,1
900306,0,Cash loans,F,0,238000.0,989800.0,88394.8,Secondary / secondary special,Separated,Managers,-14261,-6926,6,0,12900.0,True,3,0.524,0,True,1
900307,0,Cash loans,F,0,91800.0,389700.0,11530.8,Higher education,Widow,Sales staff,-13265,-2585,4,1,175300.0,True,6,0.855,0,True,0
900308,0,Cash loans,F,0,206900.0,1127200.0,72588.2,Secondary / secondary special,Married,High skill tech staff,-22280,-763,6,2,1206000.0,True,4,0.614,1,True,0
900309,0,Cash loans,F,2,192300.0,450000.0,16740.4,Secondary / secondary special,Married,Laborers,-19150,-1115,11,4,700500.0,True,0,0.0,0,False,0
900310,0,Cash loans,F,0,128700.0,500700.0,13281.3,Secondary / secondary special,Separated,Laborers,-13812,-4324,3,1,233500.0,True,2,0.87,0,True,0
900311,0,Cash loans,F,0,68900.0,324100.0,18286.1,Secondary / secondary special,Married,,-23681,-850,5,3,85500.0,True,1,0.903,0,True,1
900312,0,Cash loans,M,0,144500.0,416900.0,21021.6,Secondary / secondary special,Married,Security staff,-16398,-2188,5,1,140000.0,True,5,0.651,2,True,0
